imb_id,rearing_year,host_plant,collection_stage,mispupation,sex,stage,duration,start,end,mean_temp,stage2,after_2018,after_june
17SI044,2017,SIAL,egg,N,NA,second,3,7,10,17.48067906336088,third,FALSE,TRUE
17SI044,2017,SIAL,egg,N,NA,third,3,10,13,17.175468265605364,fourth,FALSE,TRUE
17SI044,2017,SIAL,egg,N,NA,fourth,3,13,16,16.993179748145593,fifth,FALSE,TRUE
17SI044,2017,SIAL,egg,N,NA,fifth,7,16,23,16.888313170476476,pupa,FALSE,TRUE
17SI044,2017,SIAL,egg,N,NA,pupa,320,23,343,11.833709807554012,adult,FALSE,TRUE
17SI045,2017,SIAL,egg,N,NA,first,5,0,5,15.833071872571873,second,FALSE,TRUE
17SI045,2017,SIAL,egg,N,NA,second,4,5,9,15.982176456876457,third,FALSE,TRUE
17SI045,2017,SIAL,egg,N,NA,third,3,9,12,16.623469069392147,fourth,FALSE,TRUE
17SI045,2017,SIAL,egg,N,NA,fourth,5,12,17,16.900649106866847,fifth,FALSE,TRUE
17SI045,2017,SIAL,egg,N,NA,fifth,10,17,27,16.817844439162986,pupa,FALSE,TRUE
17SI045,2017,SIAL,egg,N,NA,pupa,326,27,353,11.935133331750299,death,FALSE,TRUE
17SI046,2017,SIAL,egg,N,NA,first,4,0,4,15.537686247086247,second,FALSE,TRUE
17SI046,2017,SIAL,egg,N,NA,second,6,4,10,16.753872536554354,third,FALSE,TRUE
17SI046,2017,SIAL,egg,N,NA,third,4,10,14,17.073001150462442,fourth,FALSE,TRUE
17SI046,2017,SIAL,egg,N,NA,fourth,3,14,17,16.917917625385368,fifth,FALSE,TRUE
17SI046,2017,SIAL,egg,N,NA,fifth,9,17,26,16.87915349246532,pupa,FALSE,TRUE
17SI046,2017,SIAL,egg,N,NA,pupa,326,26,352,11.920230498884624,death,FALSE,TRUE
17SI047,2017,SIAL,egg,N,NA,first,8,0,8,15.953807174307174,second,FALSE,TRUE
17SI047,2017,SIAL,egg,N,NA,second,3,8,11,16.65563315850816,third,FALSE,TRUE
17SI047,2017,SIAL,egg,N,NA,third,3,11,14,17.179945594906886,fourth,FALSE,TRUE
17SI047,2017,SIAL,egg,N,NA,fourth,3,14,17,16.88801021797796,fifth,FALSE,TRUE
17SI047,2017,SIAL,egg,N,NA,fifth,8,17,25,16.78972990884219,pupa,FALSE,TRUE
17SI047,2017,SIAL,egg,N,NA,pupa,326,25,351,11.916287024923122,death,FALSE,TRUE
17SI049,2017,SIAL,egg,N,NA,first,4,0,4,15.860192307692307,second,FALSE,TRUE
17SI049,2017,SIAL,egg,N,NA,second,6,4,10,15.973569506251325,third,FALSE,TRUE
17SI049,2017,SIAL,egg,N,NA,third,3,10,13,16.57089985014985,fourth,FALSE,TRUE
17SI049,2017,SIAL,egg,N,NA,fourth,4,13,17,16.877500958718702,fifth,FALSE,TRUE
17SI049,2017,SIAL,egg,N,NA,fifth,9,17,26,16.724832504811,pupa,FALSE,TRUE
17SI049,2017,SIAL,egg,N,NA,pupa,326,26,352,11.931990504695621,death,FALSE,TRUE
17SI050,2017,SIAL,egg,N,NA,first,6,0,6,16.05297186147186,second,FALSE,TRUE
17SI050,2017,SIAL,egg,N,NA,second,3,6,9,16.865413636363638,third,FALSE,TRUE
17SI050,2017,SIAL,egg,N,NA,third,4,9,13,17.175468265605364,fourth,FALSE,TRUE
17SI050,2017,SIAL,egg,N,NA,fourth,3,13,16,16.993179748145593,fifth,FALSE,TRUE
17SI050,2017,SIAL,egg,N,NA,fifth,10,16,26,16.91059936141119,pupa,FALSE,TRUE
17SI050,2017,SIAL,egg,N,NA,pupa,318,26,344,11.844240117290571,adult,FALSE,TRUE
17SI053,2017,SIAL,egg,N,NA,first,6,0,6,16.05297186147186,second,FALSE,TRUE
17SI053,2017,SIAL,egg,N,NA,second,5,6,11,17.584025252525255,third,FALSE,TRUE
17SI053,2017,SIAL,egg,N,NA,third,2,11,13,17.175468265605364,fourth,FALSE,TRUE
17SI053,2017,SIAL,egg,N,NA,fourth,7,13,20,16.900334099592165,fifth,FALSE,TRUE
17SI053,2017,SIAL,egg,N,NA,fifth,9,20,29,16.89842831415896,pupa,FALSE,TRUE
17SI053,2017,SIAL,egg,N,NA,pupa,321,29,350,11.901955093735454,adult,FALSE,TRUE
17SI054,2017,SIAL,egg,N,NA,first,5,0,5,16.068050505050504,second,FALSE,TRUE
17SI054,2017,SIAL,egg,N,NA,second,3,5,8,16.965737373737372,third,FALSE,TRUE
17SI054,2017,SIAL,egg,N,NA,third,4,8,12,17.268773516805776,fourth,FALSE,TRUE
17SI054,2017,SIAL,egg,N,NA,fourth,4,12,16,16.965439106434363,fifth,FALSE,TRUE
17SI054,2017,SIAL,egg,N,NA,fifth,9,16,25,16.947064721465466,pupa,FALSE,TRUE
17SI054,2017,SIAL,egg,N,NA,pupa,326,25,351,11.91223599782522,death,FALSE,TRUE
17SI055,2017,SIAL,egg,N,NA,first,6,0,6,17.30095238095238,second,FALSE,TRUE
17SI055,2017,SIAL,egg,N,NA,second,4,6,10,17.537189638318672,third,FALSE,TRUE
17SI055,2017,SIAL,egg,N,NA,third,3,10,13,17.23832757296467,fourth,FALSE,TRUE
17SI055,2017,SIAL,egg,N,NA,fourth,4,13,17,17.075530355248098,fifth,FALSE,TRUE
17SI055,2017,SIAL,egg,N,NA,fifth,7,17,24,17.041215189111963,pupa,FALSE,TRUE
17SI055,2017,SIAL,egg,N,NA,pupa,328,24,352,11.913872808888124,adult,FALSE,TRUE
17SI056,2017,SIAL,egg,N,NA,first,6,0,6,17.30095238095238,second,FALSE,TRUE
17SI056,2017,SIAL,egg,N,NA,second,4,6,10,17.537189638318672,third,FALSE,TRUE
17SI056,2017,SIAL,egg,N,NA,third,3,10,13,17.23832757296467,fourth,FALSE,TRUE
17SI056,2017,SIAL,egg,N,NA,fourth,5,13,18,17.057958582164865,fifth,FALSE,TRUE
17SI056,2017,SIAL,egg,N,NA,fifth,11,18,29,17.094219179332434,pupa,FALSE,TRUE
17SI056,2017,SIAL,egg,N,NA,pupa,326,29,355,11.944150579953979,death,FALSE,TRUE
17SI062,2017,SIAL,egg,N,NA,first,5,0,5,15.798071872571873,second,FALSE,TRUE
17SI062,2017,SIAL,egg,N,NA,second,5,5,10,16.753872536554354,third,FALSE,TRUE
17SI062,2017,SIAL,egg,N,NA,third,3,10,13,17.294584565971665,fourth,FALSE,TRUE
17SI062,2017,SIAL,egg,N,NA,fourth,5,13,18,16.84281191304451,fifth,FALSE,TRUE
17SI062,2017,SIAL,egg,N,NA,fifth,10,18,28,16.869527964249322,pupa,FALSE,TRUE
17SI062,2017,SIAL,egg,N,NA,pupa,326,28,354,11.94192403598011,death,FALSE,TRUE
17SI063,2017,SIAL,egg,N,NA,first,5,0,5,18.85625,second,FALSE,TRUE
17SI063,2017,SIAL,egg,N,NA,second,3,5,8,17.922954002389485,third,FALSE,TRUE
17SI063,2017,SIAL,egg,N,NA,third,4,8,12,17.324999624031882,fourth,FALSE,TRUE
17SI063,2017,SIAL,egg,N,NA,fourth,5,12,17,17.171224799692542,fifth,FALSE,TRUE
17SI063,2017,SIAL,egg,N,NA,fifth,9,17,26,17.182051101029597,pupa,FALSE,TRUE
17SI063,2017,SIAL,egg,N,NA,pupa,326,26,352,11.911976222276534,death,FALSE,TRUE
17SI064,2017,SIAL,egg,N,NA,first,4,0,4,19.320833333333333,second,FALSE,TRUE
17SI064,2017,SIAL,egg,N,NA,second,4,4,8,17.897491039426523,third,FALSE,TRUE
17SI064,2017,SIAL,egg,N,NA,third,3,8,11,17.39097181492343,fourth,FALSE,TRUE
17SI064,2017,SIAL,egg,N,NA,fourth,5,11,16,17.208747827125435,fifth,FALSE,TRUE
17SI064,2017,SIAL,egg,N,NA,fifth,8,16,24,17.15028185577863,pupa,FALSE,TRUE
17SI064,2017,SIAL,egg,N,NA,pupa,310,24,334,11.721686064336092,adult,FALSE,TRUE
17SI065,2017,SIAL,egg,N,NA,first,5,0,5,18.85625,second,FALSE,TRUE
17SI065,2017,SIAL,egg,N,NA,second,3,5,8,17.922954002389485,third,FALSE,TRUE
17SI065,2017,SIAL,egg,N,NA,third,3,8,11,17.477840501792116,fourth,FALSE,TRUE
17SI065,2017,SIAL,egg,N,NA,fourth,2,11,13,17.28502712341422,fifth,FALSE,TRUE
17SI065,2017,SIAL,egg,N,NA,fifth,12,13,25,17.12655306645381,pupa,FALSE,TRUE
17SI065,2017,SIAL,egg,N,NA,pupa,334,25,359,11.973816401501498,adult,FALSE,TRUE
17SI066,2017,SIAL,egg,N,NA,first,6,0,6,18.686059907834103,second,FALSE,TRUE
17SI066,2017,SIAL,egg,N,NA,second,3,6,9,17.70874193548387,third,FALSE,TRUE
17SI066,2017,SIAL,egg,N,NA,third,4,9,13,17.27252712341422,fourth,FALSE,TRUE
17SI066,2017,SIAL,egg,N,NA,fourth,5,13,18,17.250809459357846,fifth,FALSE,TRUE
17SI066,2017,SIAL,egg,N,NA,fifth,9,18,27,17.206961025475227,pupa,FALSE,TRUE
17SI066,2017,SIAL,egg,N,NA,pupa,326,27,353,11.916465107712664,death,FALSE,TRUE
17SI072,2017,SIAL,egg,N,NA,first,5,0,5,17.76736111111111,second,FALSE,TRUE
17SI072,2017,SIAL,egg,N,NA,second,3,5,8,18.270639187574673,third,FALSE,TRUE
17SI072,2017,SIAL,egg,N,NA,third,4,8,12,17.448775847808108,fourth,FALSE,TRUE
17SI072,2017,SIAL,egg,N,NA,fourth,5,12,17,17.199928503396244,fifth,FALSE,TRUE
17SI072,2017,SIAL,egg,N,NA,fifth,9,17,26,17.125569619548113,pupa,FALSE,TRUE
17SI072,2017,SIAL,egg,N,NA,pupa,326,26,352,11.915497064041002,death,FALSE,TRUE
17SI073,2017,SIAL,egg,N,NA,first,5,0,5,17.76736111111111,second,FALSE,TRUE
17SI073,2017,SIAL,egg,N,NA,second,3,5,8,18.270639187574673,third,FALSE,TRUE
17SI073,2017,SIAL,egg,N,NA,third,4,8,12,17.448775847808108,fourth,FALSE,TRUE
17SI073,2017,SIAL,egg,N,NA,fourth,5,12,17,17.199928503396244,fifth,FALSE,TRUE
17SI073,2017,SIAL,egg,N,NA,fifth,9,17,26,17.125569619548113,pupa,FALSE,TRUE
17SI073,2017,SIAL,egg,N,NA,pupa,326,26,352,11.915497064041002,death,FALSE,TRUE
17SI075,2017,SIAL,egg,N,NA,first,4,0,4,15.575150537634409,second,FALSE,TRUE
17SI075,2017,SIAL,egg,N,NA,second,5,4,9,16.064037972779907,third,FALSE,TRUE
17SI075,2017,SIAL,egg,N,NA,third,4,9,13,16.36359855198565,fourth,FALSE,TRUE
17SI075,2017,SIAL,egg,N,NA,fourth,4,13,17,16.44136368858143,fifth,FALSE,TRUE
17SI075,2017,SIAL,egg,N,NA,fifth,10,17,27,17.067645549284748,pupa,FALSE,TRUE
17SI075,2017,SIAL,egg,N,NA,pupa,309,27,336,11.684409150115103,adult,FALSE,TRUE
17SI075a,2017,SIAL,egg,N,NA,first,5,0,5,15.561110296513522,death,FALSE,TRUE
17SI077,2017,SIAL,egg,N,NA,first,5,0,5,15.561110296513522,death,FALSE,TRUE
17SI078,2017,SIAL,egg,N,NA,first,5,0,5,15.561110296513522,second,FALSE,TRUE
17SI078,2017,SIAL,egg,N,NA,second,4,5,9,16.064037972779907,third,FALSE,TRUE
17SI078,2017,SIAL,egg,N,NA,third,4,9,13,16.36359855198565,fourth,FALSE,TRUE
17SI078,2017,SIAL,egg,N,NA,fourth,3,13,16,16.46144390555681,fifth,FALSE,TRUE
17SI078,2017,SIAL,egg,N,NA,fifth,11,16,27,17.067645549284748,pupa,FALSE,TRUE
17SI078,2017,SIAL,egg,N,NA,pupa,316,27,343,11.750396128500508,adult,FALSE,TRUE
18AR01,2018,ARGL,egg,N,NA,first,6,0,6,15.892604657247515,second,TRUE,TRUE
18AR01,2018,ARGL,egg,N,NA,second,3,6,9,17.356192307692307,third,TRUE,TRUE
18AR01,2018,ARGL,egg,N,NA,third,6,9,15,17.332787403009178,fourth,TRUE,TRUE
18AR01,2018,ARGL,egg,N,NA,fourth,4,15,19,17.16679539859782,fifth,TRUE,TRUE
18AR01,2018,ARGL,egg,N,NA,fifth,8,19,27,17.47550552590011,pupa,TRUE,TRUE
18AR01,2018,ARGL,egg,N,NA,pupa,326,27,353,12.617574059939626,death,TRUE,TRUE
18AR02,2018,ARGL,egg,N,NA,first,7,0,7,17.546966575091577,second,TRUE,TRUE
18AR02,2018,ARGL,egg,N,NA,second,2,7,9,17.56121381306865,third,TRUE,TRUE
18AR02,2018,ARGL,egg,N,NA,third,5,9,14,17.5054176743209,fourth,TRUE,TRUE
18AR02,2018,ARGL,egg,N,NA,fourth,6,14,20,17.24064568986228,fifth,TRUE,TRUE
18AR02,2018,ARGL,egg,N,NA,fifth,8,20,28,17.654309933052982,pupa,TRUE,TRUE
18AR02,2018,ARGL,egg,N,NA,pupa,326,28,354,12.642029036979489,death,TRUE,TRUE
18AR03,2018,ARGL,egg,N,NA,first,7,0,7,17.546966575091577,second,TRUE,TRUE
18AR03,2018,ARGL,egg,N,NA,second,6,7,13,17.50223322248668,third,TRUE,TRUE
18AR03,2018,ARGL,egg,N,NA,third,4,13,17,17.3464128767489,fourth,TRUE,TRUE
18AR03,2018,ARGL,egg,N,NA,fourth,8,17,25,17.50478433924774,fifth,TRUE,TRUE
18AR03,2018,ARGL,egg,N,NA,fifth,7,25,32,17.90669155732939,pupa,TRUE,TRUE
18AR03,2018,ARGL,egg,N,NA,pupa,326,32,358,12.676083888078066,death,TRUE,TRUE
18AR04,2018,ARGL,egg,N,NA,first,6,0,6,16.853676085818943,second,TRUE,TRUE
18AR04,2018,ARGL,egg,N,NA,second,3,6,9,17.56121381306865,third,TRUE,TRUE
18AR04,2018,ARGL,egg,N,NA,third,5,9,14,17.5054176743209,fourth,TRUE,TRUE
18AR04,2018,ARGL,egg,N,NA,fourth,6,14,20,17.24064568986228,fifth,TRUE,TRUE
18AR04,2018,ARGL,egg,N,NA,fifth,8,20,28,17.654309933052982,pupa,TRUE,TRUE
18AR04,2018,ARGL,egg,N,NA,pupa,326,28,354,12.642029036979489,death,TRUE,TRUE
18AR06,2018,ARGL,egg,N,NA,first,3,0,3,19.776809715821813,second,TRUE,TRUE
18AR06,2018,ARGL,egg,N,NA,second,5,3,8,18.45292953860158,third,TRUE,TRUE
18AR06,2018,ARGL,egg,N,NA,third,4,8,12,17.85289810547875,fourth,TRUE,TRUE
18AR06,2018,ARGL,egg,N,NA,fourth,3,12,15,17.674916263731788,fifth,TRUE,TRUE
18AR06,2018,ARGL,egg,N,NA,fifth,8,15,23,18.108649532964048,pupa,TRUE,TRUE
18AR06,2018,ARGL,egg,N,NA,pupa,326,23,349,12.589558311029483,death,TRUE,TRUE
18BR001,2018,BRRA,egg,N,NA,first,5,0,5,15.221977053140096,second,TRUE,FALSE
18BR001,2018,BRRA,egg,N,NA,second,8,5,13,15.31333087883983,third,TRUE,FALSE
18BR001,2018,BRRA,egg,N,NA,third,4,13,17,15.289998090949497,fourth,TRUE,FALSE
18BR001,2018,BRRA,egg,N,NA,fourth,3,17,20,15.27990336015235,fifth,TRUE,FALSE
18BR001,2018,BRRA,egg,N,NA,fifth,12,20,32,15.893159655761286,pupa,TRUE,FALSE
18BR001,2018,BRRA,egg,N,NA,pupa,336,32,368,12.710563096508684,adult,TRUE,FALSE
18BR002,2018,BRRA,egg,N,NA,first,5,0,5,15.221977053140096,second,TRUE,FALSE
18BR002,2018,BRRA,egg,N,NA,second,8,5,13,15.31333087883983,third,TRUE,FALSE
18BR002,2018,BRRA,egg,N,NA,third,3,13,16,15.326174449240645,fourth,TRUE,FALSE
18BR002,2018,BRRA,egg,N,NA,fourth,5,16,21,15.29388502559997,fifth,TRUE,FALSE
18BR002,2018,BRRA,egg,N,NA,fifth,10,21,31,15.81348160928954,pupa,TRUE,FALSE
18BR002,2018,BRRA,egg,N,NA,pupa,327,31,358,12.647021306236562,adult,TRUE,FALSE
18BR003,2018,BRRA,egg,N,NA,first,5,0,5,15.617483589087808,death,TRUE,FALSE
18BR004,2018,BRRA,egg,N,NA,first,4,0,4,15.488039130434782,second,TRUE,FALSE
18BR004,2018,BRRA,egg,N,NA,second,7,4,11,15.519024914202024,third,TRUE,FALSE
18BR004,2018,BRRA,egg,N,NA,third,5,11,16,15.372252880613193,fourth,TRUE,FALSE
18BR004,2018,BRRA,egg,N,NA,fourth,6,16,22,15.294087488255043,fifth,TRUE,FALSE
18BR004,2018,BRRA,egg,N,NA,fifth,9,22,31,15.955706311670491,pupa,TRUE,FALSE
18BR004,2018,BRRA,egg,N,NA,pupa,339,31,370,12.735064600599005,adult,TRUE,FALSE
18BR005,2018,BRRA,egg,N,NA,first,3,0,3,15.27150724637681,second,TRUE,FALSE
18BR005,2018,BRRA,egg,N,NA,second,9,3,12,15.422689664391612,third,TRUE,FALSE
18BR005,2018,BRRA,egg,N,NA,third,4,12,16,15.372252880613193,fourth,TRUE,FALSE
18BR005,2018,BRRA,egg,N,NA,fourth,4,16,20,15.360657328406317,fifth,TRUE,FALSE
18BR005,2018,BRRA,egg,N,NA,fifth,9,20,29,15.657991494353286,pupa,TRUE,FALSE
18BR005,2018,BRRA,egg,N,NA,pupa,331,29,360,12.652907195466536,adult,TRUE,FALSE
18BR006,2018,BRRA,egg,N,NA,first,7,0,7,15.175841346153847,second,TRUE,FALSE
18BR006,2018,BRRA,egg,N,NA,second,4,7,11,15.195699786324786,third,TRUE,FALSE
18BR006,2018,BRRA,egg,N,NA,third,4,11,15,15.207236085125363,fourth,TRUE,FALSE
18BR006,2018,BRRA,egg,N,NA,fourth,5,15,20,15.187033354234709,fifth,TRUE,FALSE
18BR006,2018,BRRA,egg,N,NA,fifth,8,20,28,16.155166215675763,pupa,TRUE,FALSE
18BR006,2018,BRRA,egg,N,NA,pupa,326,28,354,12.602801678954627,adult,TRUE,FALSE
18BR007,2018,BRRA,egg,N,NA,first,6,0,6,15.78241219564749,second,TRUE,FALSE
18BR007,2018,BRRA,egg,N,NA,second,4,6,10,15.535660907719732,third,TRUE,FALSE
18BR007,2018,BRRA,egg,N,NA,third,4,10,14,15.336208803592172,fourth,TRUE,FALSE
18BR007,2018,BRRA,egg,N,NA,fourth,14,14,28,16.078969702587766,fifth,TRUE,FALSE
18BR007,2018,BRRA,egg,N,NA,fifth,8,28,36,16.294957162860513,death,TRUE,FALSE
18BR008,2018,BRRA,egg,N,NA,first,6,0,6,15.893172268907563,second,TRUE,FALSE
18BR008,2018,BRRA,egg,N,NA,second,3,6,9,15.513810331825038,third,TRUE,FALSE
18BR008,2018,BRRA,egg,N,NA,third,4,9,13,15.426531189398837,fourth,TRUE,FALSE
18BR008,2018,BRRA,egg,N,NA,fourth,5,13,18,15.350727188299583,fifth,TRUE,FALSE
18BR008,2018,BRRA,egg,N,NA,fifth,10,18,28,16.0422668846419,pupa,TRUE,FALSE
18BR008,2018,BRRA,egg,N,NA,pupa,326,28,354,12.62262569000963,death,TRUE,FALSE
18BR009,2018,BRRA,egg,N,NA,first,4,0,4,15.778774509803922,second,TRUE,FALSE
18BR009,2018,BRRA,egg,N,NA,second,5,4,9,15.513810331825038,third,TRUE,FALSE
18BR009,2018,BRRA,egg,N,NA,third,4,9,13,15.426531189398837,fourth,TRUE,FALSE
18BR009,2018,BRRA,egg,N,NA,fourth,5,13,18,15.350727188299583,fifth,TRUE,FALSE
18BR009,2018,BRRA,egg,N,NA,fifth,9,18,27,15.956531518277073,pupa,TRUE,FALSE
18BR009,2018,BRRA,egg,N,NA,pupa,326,27,353,12.613388495369565,death,TRUE,FALSE
18BR010,2018,BRRA,egg,N,NA,first,5,0,5,15.68711978381096,second,TRUE,FALSE
18BR010,2018,BRRA,egg,N,NA,second,6,5,11,15.324008609854198,third,TRUE,FALSE
18BR010,2018,BRRA,egg,N,NA,third,4,11,15,15.320850515272422,fourth,TRUE,FALSE
18BR010,2018,BRRA,egg,N,NA,fourth,5,15,20,15.189320935934056,fifth,TRUE,FALSE
18BR010,2018,BRRA,egg,N,NA,fifth,8,20,28,16.12168316728399,pupa,TRUE,FALSE
18BR010,2018,BRRA,egg,N,NA,pupa,318,28,346,12.528896332451948,adult,TRUE,FALSE
18BR011,2018,BRRA,egg,N,NA,first,6,0,6,15.541438314456217,second,TRUE,FALSE
18BR011,2018,BRRA,egg,N,NA,second,9,6,15,15.31907076898485,third,TRUE,FALSE
18BR011,2018,BRRA,egg,N,NA,third,4,15,19,15.3036256114933,fourth,TRUE,FALSE
18BR011,2018,BRRA,egg,N,NA,fourth,5,19,24,15.267377412271562,fifth,TRUE,FALSE
18BR011,2018,BRRA,egg,N,NA,fifth,12,24,36,16.227061549856202,pupa,TRUE,FALSE
18BR011,2018,BRRA,egg,N,NA,pupa,316,36,352,12.582655494843248,adult,TRUE,FALSE
18BR012,2018,BRRA,egg,N,NA,first,3,0,3,15.953676470588235,second,TRUE,FALSE
18BR012,2018,BRRA,egg,N,NA,second,8,3,11,15.551786387631976,third,TRUE,FALSE
18BR012,2018,BRRA,egg,N,NA,third,5,11,16,15.389967151628946,fourth,TRUE,FALSE
18BR012,2018,BRRA,egg,N,NA,fourth,5,16,21,15.235552268682973,fifth,TRUE,FALSE
18BR012,2018,BRRA,egg,N,NA,fifth,10,21,31,16.151495608446357,pupa,TRUE,FALSE
18BR012,2018,BRRA,egg,N,NA,pupa,326,31,357,12.632241997889885,death,TRUE,FALSE
18BR014,2018,BRRA,egg,N,NA,first,2,0,2,16.028513071895425,second,TRUE,FALSE
18BR014,2018,BRRA,egg,N,NA,second,8,2,10,15.535660907719732,third,TRUE,FALSE
18BR014,2018,BRRA,egg,N,NA,third,5,10,15,15.368767181939088,fourth,TRUE,FALSE
18BR014,2018,BRRA,egg,N,NA,fourth,5,15,20,15.212046821159941,fifth,TRUE,FALSE
18BR014,2018,BRRA,egg,N,NA,fifth,9,20,29,16.129432617263415,pupa,TRUE,FALSE
18BR014,2018,BRRA,egg,N,NA,pupa,321,29,350,12.568488681939675,adult,TRUE,FALSE
18BR015,2018,BRRA,egg,N,NA,first,6,0,6,15.541438314456217,second,TRUE,FALSE
18BR015,2018,BRRA,egg,N,NA,second,7,6,13,15.407509450268401,third,TRUE,FALSE
18BR015,2018,BRRA,egg,N,NA,third,3,13,16,15.304764374866068,fourth,TRUE,FALSE
18BR015,2018,BRRA,egg,N,NA,fourth,4,16,20,15.276945026819016,fifth,TRUE,FALSE
18BR015,2018,BRRA,egg,N,NA,fifth,9,20,29,15.987814510226302,pupa,TRUE,FALSE
18BR015,2018,BRRA,egg,N,NA,pupa,323,29,352,12.582655494843248,adult,TRUE,FALSE
18BR016,2018,BRRA,egg,N,NA,first,7,0,7,15.775756504524887,second,TRUE,FALSE
18BR016,2018,BRRA,egg,N,NA,second,4,7,11,15.551786387631976,third,TRUE,FALSE
18BR016,2018,BRRA,egg,N,NA,third,6,11,17,15.400941198760671,fourth,TRUE,FALSE
18BR016,2018,BRRA,egg,N,NA,fourth,4,17,21,15.235552268682973,fifth,TRUE,FALSE
18BR016,2018,BRRA,egg,N,NA,fifth,8,21,29,16.0673096013904,death,TRUE,FALSE
18BR017,2018,BRRA,egg,N,NA,first,8,0,8,15.363710826210827,second,TRUE,FALSE
18BR017,2018,BRRA,egg,N,NA,second,4,8,12,15.186481500374073,third,TRUE,FALSE
18BR017,2018,BRRA,egg,N,NA,third,3,12,15,15.207236085125363,fourth,TRUE,FALSE
18BR017,2018,BRRA,egg,N,NA,fourth,4,15,19,15.135551688613111,fifth,TRUE,FALSE
18BR017,2018,BRRA,egg,N,NA,fifth,8,19,27,16.116575213174386,pupa,TRUE,FALSE
18BR017,2018,BRRA,egg,N,NA,pupa,325,27,352,12.59817792637524,adult,TRUE,FALSE
18BR018,2018,BRRA,egg,N,NA,first,5,0,5,15.730228758169934,second,TRUE,FALSE
18BR018,2018,BRRA,egg,N,NA,second,4,5,9,15.513810331825038,death,TRUE,FALSE
18BR019,2018,BRRA,egg,N,NA,first,5,0,5,15.730228758169934,second,TRUE,FALSE
18BR019,2018,BRRA,egg,N,NA,second,7,5,12,15.484341280891055,third,TRUE,FALSE
18BR019,2018,BRRA,egg,N,NA,third,2,12,14,15.379762443438914,fourth,TRUE,FALSE
18BR019,2018,BRRA,egg,N,NA,fourth,4,14,18,15.350727188299583,fifth,TRUE,FALSE
18BR019,2018,BRRA,egg,N,NA,fifth,9,18,27,15.956531518277073,pupa,TRUE,FALSE
18BR019,2018,BRRA,egg,N,NA,pupa,338,27,365,12.69875706819544,adult,TRUE,FALSE
18BR020,2018,BRRA,egg,N,NA,first,8,0,8,15.296826294620413,second,TRUE,FALSE
18BR020,2018,BRRA,egg,N,NA,second,4,8,12,15.277931024480798,third,TRUE,FALSE
18BR020,2018,BRRA,egg,N,NA,third,4,12,16,15.269440190844632,fourth,TRUE,FALSE
18BR020,2018,BRRA,egg,N,NA,fourth,7,16,23,15.451196493545474,fifth,TRUE,FALSE
18BR020,2018,BRRA,egg,N,NA,fifth,8,23,31,16.2298463028908,death,TRUE,FALSE
18BR021,2018,BRRA,egg,N,NA,first,6,0,6,15.78241219564749,second,TRUE,FALSE
18BR021,2018,BRRA,egg,N,NA,second,3,6,9,15.402560331825038,third,TRUE,FALSE
18BR021,2018,BRRA,egg,N,NA,third,5,9,14,15.336208803592172,fourth,TRUE,FALSE
18BR021,2018,BRRA,egg,N,NA,fourth,6,14,20,15.212046821159941,fifth,TRUE,FALSE
18BR021,2018,BRRA,egg,N,NA,fifth,7,20,27,16.053449035283876,pupa,TRUE,FALSE
18BR021,2018,BRRA,egg,N,NA,pupa,338,27,365,12.701500692967752,adult,TRUE,FALSE
18BR022,2018,BRRA,egg,N,NA,first,5,0,5,15.42056623931624,second,TRUE,FALSE
18BR022,2018,BRRA,egg,N,NA,second,4,5,9,15.294839743589744,third,TRUE,FALSE
18BR022,2018,BRRA,egg,N,NA,third,5,9,14,15.25792682413372,fourth,TRUE,FALSE
18BR022,2018,BRRA,egg,N,NA,fourth,4,14,18,15.096532141859955,fifth,TRUE,FALSE
18BR022,2018,BRRA,egg,N,NA,fifth,8,18,26,16.061898104667616,pupa,TRUE,FALSE
18BR022,2018,BRRA,egg,N,NA,pupa,334,26,360,12.655370400029117,adult,TRUE,FALSE
18BR023,2018,BRRA,egg,N,NA,first,5,0,5,15.42056623931624,second,TRUE,FALSE
18BR023,2018,BRRA,egg,N,NA,second,4,5,9,15.294839743589744,third,TRUE,FALSE
18BR023,2018,BRRA,egg,N,NA,third,5,9,14,15.25792682413372,fourth,TRUE,FALSE
18BR023,2018,BRRA,egg,N,NA,fourth,4,14,18,15.096532141859955,fifth,TRUE,FALSE
18BR023,2018,BRRA,egg,N,NA,fifth,7,18,25,16.033757709189572,pupa,TRUE,FALSE
18BR023,2018,BRRA,egg,N,NA,pupa,333,25,358,12.639114550143232,adult,TRUE,FALSE
18BR024,2018,BRRA,egg,N,NA,first,6,0,6,15.255723443223443,second,TRUE,FALSE
18BR024,2018,BRRA,egg,N,NA,second,4,6,10,15.238490675990676,third,TRUE,FALSE
18BR024,2018,BRRA,egg,N,NA,third,3,10,13,15.234385883000416,fourth,TRUE,FALSE
18BR024,2018,BRRA,egg,N,NA,fourth,6,13,19,15.135551688613111,fifth,TRUE,FALSE
18BR024,2018,BRRA,egg,N,NA,fifth,8,19,27,16.116575213174386,pupa,TRUE,FALSE
18BR024,2018,BRRA,egg,N,NA,pupa,325,27,352,12.59817792637524,adult,TRUE,FALSE
18BR025,2018,BRRA,egg,N,NA,first,5,0,5,15.42056623931624,second,TRUE,FALSE
18BR025,2018,BRRA,egg,N,NA,second,5,5,10,15.238490675990676,third,TRUE,FALSE
